,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1
chr2:64818624-64821413,-0.00013888487199468155,0.0006815988776716732,0.0005371973791558894,8.338602219488356e-05,-0.00025842782703031466,Trajectory-1,744.0
chr2:64914978-64915605,0.001229947936144572,-0.0005300205308450051,-0.0009829811235184018,-0.0003123651614152951,-1.3671292387794308e-05,Trajectory-1,1388.0
chr2:65030356-65033615,-0.00017931698495059187,-7.546679778761783e-05,4.816589846989319e-06,0.00024912155519552057,-9.012690337970016e-05,Trajectory-1,610.0
chr2:69345431-69345868,-0.0008063313202885157,-0.0010370165668281658,0.0001247327673010317,-0.0007868666678663213,0.0002660443556773812,Trajectory-1,8.0
chr2:69893009-69894931,-0.0002986459890201901,-3.077528717548645e-05,0.00017446881416752688,0.00018400652176753438,-0.0001803458681191293,Trajectory-1,421.0
chr2:70523459-70524810,-0.0005138075982047243,-0.0004513495422926259,0.0001503496803994088,-0.00011914780960931995,-7.31148206007796e-05,Trajectory-1,141.0
chr2:71276065-71278131,0.00010809021412320963,0.00042488742182345164,6.059692581099392e-05,0.0003376892756629427,-0.00012130900850044171,Trajectory-1,1022.0
chr2:72833266-72833756,0.00013132649797526223,9.645720806242294e-05,-0.00015091977358024235,0.00015445505948654512,1.609201115276371e-05,Trajectory-1,998.0
chr2:74399834-74400335,-2.677454910914565e-05,0.0005072781699466199,0.00028286511005210934,7.959533358836296e-05,-6.974993468022838e-05,Trajectory-1,873.0
chr2:74451999-74453263,-8.261005689996091e-05,-0.0003615378366335314,-0.0002449974142609995,-1.292326938704148e-05,0.00014600280816473503,Trajectory-1,673.0
chr2:74821348-74821526,-0.0001821409318695939,-0.00016434296366737034,-1.162957439451543e-05,6.376561627359064e-06,2.1437931669702956e-05,Trajectory-1,577.0
chr2:84894029-84895774,4.4748491492893875e-05,0.0001857455518716404,-4.778470565307032e-05,0.00032106981727582774,-8.6642160422207e-05,Trajectory-1,916.0
chr2:86413813-86414071,-0.0003714371374212169,-0.0004708892624159069,-2.5720834504306634e-05,-0.00012149885910691134,9.7010766842184e-05,Trajectory-1,262.0
chr2:88880127-88880782,0.0022051307196753554,-0.0007652432073847673,-0.000962071762997015,-0.0007234332990013368,-0.0005469079397237102,Trajectory-1,1449.0
chr2:96359281-96360322,-0.00040393668641077086,-0.0005070933870617671,6.87476781331661e-06,-0.00022423303026609405,0.00011593562778155094,Trajectory-1,215.0
chr2:96950077-96951769,0.00018215474205059446,0.0005315383407649305,6.837990632226953e-05,0.00019515363797668084,-5.526033925500348e-06,Trajectory-1,1080.0
chr2:97700071-97700621,0.00035854038741015877,-5.177897614722188e-05,-0.00043129086623694364,0.0001651796753561699,9.532625488219562e-05,Trajectory-1,1133.0
chr2:97760875-97762478,0.0006057874455821887,0.0001627648913575677,-0.0005208415276458235,0.00020537050857368243,7.476396553448246e-05,Trajectory-1,1280.0
chr2:98649023-98649947,-0.00016381662483309098,-4.79570890009713e-05,1.4429930501701639e-05,0.0001544273535200367,-2.7055199103769476e-05,Trajectory-1,631.0
chr2:98654687-98655853,-0.00014218507171287283,0.00028820184263532976,0.00023868334019920573,0.00012405219108724288,-0.00012382956318455013,Trajectory-1,692.0
chr2:98765742-98767047,-0.0005452638327481706,-0.0005900389151156455,0.0001018590065524097,-0.0003289950734198442,7.862218613043482e-05,Trajectory-1,106.0
chr2:102520028-102520389,-0.00029902870425718253,1.2603373890024319e-06,0.00023956187185470402,-3.290679976627745e-05,-0.00014000283405259445,Trajectory-1,415.0
chr2:105834413-105835460,0.0016623860175448946,0.00011827379663503632,-0.0007734505175662201,-0.0003671181743555246,-0.00021682281769412758,Trajectory-1,1437.0
chr2:109794198-109794918,-4.89755437495335e-05,0.00015053526394486096,8.105735260880819e-05,9.770821900165078e-05,-7.388674258414217e-05,Trajectory-1,798.0
chr2:110852042-110854734,6.45609562392658e-05,0.00023805519470750683,-3.400912872359294e-05,0.0002843211333689767,-4.666898002259912e-05,Trajectory-1,946.0
chr2:121128778-121129092,-0.00013368100372905273,0.0003477690383951359,0.00027375553951958605,0.00010650410253480726,-0.0001276146261601862,Trajectory-1,706.0
chr2:127704811-127705602,-0.00045984901832877895,-0.00025522850602148104,0.00023099420901120062,-8.03655350281938e-05,-0.0001521400145930334,Trajectory-1,196.0
chr2:131039710-131042443,-0.00034358856553118837,-2.5275654638821055e-05,0.0002580655327639647,-5.1653374937155855e-05,-0.0001070701318909141,Trajectory-1,337.0
chr2:132577595-132578210,-0.00031674812608710804,0.00010137175366337035,0.00031207721443958844,0.00012492818806363837,-0.00026825921820729134,Trajectory-1,407.0
chr2:134261404-134263338,0.0002989005375845949,0.0005278560274912756,-2.5087541457225085e-06,8.038758291169155e-05,5.9093842394255736e-05,Trajectory-1,1146.0
chr2:135962515-135963240,-0.0007904897305883045,-0.0009768293605840444,0.00014346280065430017,-0.0007706154565062858,0.0002622491605268013,Trajectory-1,12.0
chr2:136048998-136050364,0.00034845505086274545,-0.0002292078634045212,-0.0005592307783607139,0.0001546546483984309,0.0002183026141706836,Trajectory-1,1120.0
chr2:136423321-136424566,0.0002043661825229691,0.00023245043019652867,-0.0001484750968192159,0.00023707648535116393,-1.646957707819882e-05,Trajectory-1,1070.0
chr2:144505295-144506076,-0.00046373013216651464,-0.00041924347172898365,0.00014214584401425287,-0.0002746124009774817,2.3578788838782344e-05,Trajectory-1,170.0
chr2:144605171-144605770,0.0008298322730865294,0.0023640435019110437,0.0009010848976110016,-0.0013313567972120203,0.0012368494039810402,Trajectory-1,1384.0
chr2:152693957-152694792,9.467205565732878e-05,0.0006361314414072045,0.00029339818113486703,1.2045954200479116e-05,-4.7120057897561544e-05,Trajectory-1,1021.0
chr2:157327277-157328322,-0.00015731707015351684,-0.00010640091664775036,-1.9986457375648617e-05,0.0001655015356073426,-4.314555727319547e-05,Trajectory-1,630.0
chr2:159144769-159145864,0.001640940857238947,-0.0005987287767423954,-0.0011396908119126834,-0.0004840664177708159,-8.472831533019925e-05,Trajectory-1,1421.0
chr2:159933397-159934282,-0.00036946878527699644,-0.0003760476265905002,3.443340122291392e-05,1.2812825573545077e-05,-2.3028866176101344e-05,Trajectory-1,276.0
chr2:168244247-168248385,-1.0180906601583666e-05,-9.209329777324882e-05,-0.00017832633790907957,0.00029392593663841055,7.5778589389614415e-06,Trajectory-1,820.0
chr2:169106789-169108559,-8.880569142091133e-05,0.0009917915124266852,0.0007280598832504687,-0.00018659448214678804,-7.712401776345659e-05,Trajectory-1,849.0
chr2:169478844-169480142,-0.00018070592226265828,-0.0005267289072153464,-0.00026140790680445055,-2.66174117704838e-05,0.0002019736588389789,Trajectory-1,528.0
chr2:171247860-171248937,-0.0001998770999026458,-0.000156036985558335,-2.465165363901892e-05,0.00015681535378863409,-2.340162718099428e-05,Trajectory-1,558.0
chr2:172380260-172380975,-0.000215937023373633,-0.0003135892127647943,-0.00010111274945594567,0.0001183659523190891,2.3540781564578154e-05,Trajectory-1,516.0
chr2:172446478-172447179,-0.0003119058806476576,0.00014744101731408162,0.00036280759811754224,-9.891877158937868e-05,-0.0001535640445165395,Trajectory-1,416.0
chr2:172454937-172456336,-0.00019623902287495257,-0.0005408669123543662,-0.0002655109250469123,-5.062386889886063e-05,0.0002377747967793664,Trajectory-1,501.0
chr2:172465428-172466343,8.450934577112046e-05,2.395728464752481e-05,-0.00013780676717819464,0.0001114945196459421,6.315918869787476e-05,Trajectory-1,933.0
chr2:174462548-174463220,1.2291878820437654e-05,0.00016494284748635841,-2.683105619819581e-05,0.000278671489789921,-6.30581348815682e-05,Trajectory-1,880.0
chr2:174607626-174609242,-0.0004260799859088322,1.978728048247353e-05,0.00039172007304648983,-0.00011973406386398314,-0.00019387034017228765,Trajectory-1,249.0
chr2:174662808-174664093,-0.0001774182622368337,0.00029289864167590196,0.00027770166542202265,0.00020995351422513594,-0.00021637506055186527,Trajectory-1,654.0
chr2:177148084-177149352,0.0007195398189446073,-2.800331796513078e-05,-0.0006894621572351052,0.00013502686639274434,0.00017632937798136794,Trajectory-1,1305.0
chr2:177416128-177416771,3.427833642339908e-05,2.000464962773214e-05,-0.00013905211337469778,0.00021664074905584658,1.530596902841362e-05,Trajectory-1,886.0
chr2:181300308-181301634,0.0006031522005870194,2.556270539430092e-05,-0.0006036143126339546,0.00021104580822451833,0.00012584776693269037,Trajectory-1,1264.0
chr2:181446993-181447436,4.730116167428304e-05,0.0003909669444183273,0.00014864654058392718,8.31807908917612e-05,-3.628451594708739e-05,Trajectory-1,935.0
chr2:189654694-189655067,0.0003394755813022147,0.00028789955137487055,-0.00018747451632167853,0.00016142469051471473,6.786980413020571e-05,Trajectory-1,1155.0
chr2:191155518-191156073,-4.636143350856999e-05,0.00014197383861167738,6.465942818894028e-05,0.00010274108288376182,-4.8930529913168434e-05,Trajectory-1,797.0
chr2:197191198-197192463,6.508018540879972e-05,-0.00023906098606482176,-0.000328246687286841,0.00013323426500032554,0.00017092116025826774,Trajectory-1,891.0
chr2:197264983-197267002,-0.00022869582078718575,0.0002739041118274097,0.00031894176666608684,8.152988107811297e-05,-0.00014716976199409114,Trajectory-1,574.0
chr2:197268872-197269901,0.0003580483581027082,-9.803545263385458e-05,-0.0004699726737078628,0.0001388530655891573,0.0001474531070696374,Trajectory-1,1137.0
chr2:197322673-197324053,-0.00021098877464016867,-8.768796390827438e-05,7.484403198881624e-05,-3.028891641002502e-06,-3.9656988978471594e-05,Trajectory-1,539.0
chr2:200245540-200245775,0.010152268166367934,-0.006809242098922785,0.010246671924520426,0.004320725344516248,0.00530054566522633,Trajectory-1,1472.0
chr2:200372885-200375248,5.488293179830449e-05,5.025008698219339e-06,-0.00017866881547567228,0.00025807362968443095,2.798370837219387e-05,Trajectory-1,906.0
chr2:201211642-201212809,0.00019663328433913818,0.0008670032964380058,0.00030155221590969454,0.00017000353053569622,-6.817052756419129e-05,Trajectory-1,1106.0
chr2:202637430-202641245,-0.0002885792373199087,0.00016475756523065373,0.0003309093874197769,-1.0364186653262204e-05,-0.00015128116109658132,Trajectory-1,469.0
chr2:203717869-203718804,-3.6594098538287693e-05,-0.0001758885903775383,-0.00013645800012560412,-2.146314197384016e-05,9.146597905240601e-05,Trajectory-1,755.0
chr2:206442744-206444131,-0.00024773366078995995,-0.000505885968037295,-0.00015933698191472853,-0.00014689790784077215,0.00020746852904447634,Trajectory-1,411.0
chr2:221519757-221521575,0.0022029962421935526,0.002025088754121409,0.00036229552210455403,-0.002184209614129685,0.001205542810946038,Trajectory-1,1466.0
chr2:223864942-223866543,0.0007511718888980365,-9.592759746321786e-05,-0.0007189060676718228,7.64607571592563e-05,0.00011752352278887439,Trajectory-1,1307.0
chr2:224521329-224522112,0.0005406945747151434,0.0010088720395107773,0.00010403009189356697,-8.772777825940586e-05,0.00023433963383906743,Trajectory-1,1288.0
chr2:224638053-224638988,0.00034977372283170855,0.001319984142424037,0.0005417255036542241,-0.0004018649191304246,0.0003622183715595448,Trajectory-1,1218.0
chr2:224969058-224971590,-0.0001165042404731862,0.0006845506002174871,0.0005411063129812827,-0.00015347959480877253,-8.380270937146819e-05,Trajectory-1,770.0
chr2:226060103-226060349,-0.00047994265194090737,-0.00028271530477594033,0.00024871263102409057,-0.00021341082164905072,-8.887722448074284e-05,Trajectory-1,175.0
chr2:226307424-226307990,9.143342065629756e-05,0.0016078793966055904,0.0010395028985039306,-0.0007084662329691603,0.0003277791182436585,Trajectory-1,1059.0
chr2:230202620-230203690,0.002275549250891991,0.0018504425119537803,0.00034716952092204816,-0.002317136234061519,0.0010567416916687977,Trajectory-1,1448.0
chr2:230441191-230442231,-0.00019795578198406887,0.0001385912391101347,0.0002084054459912246,7.711407618749893e-05,-0.00014175522967643334,Trajectory-1,602.0
chr2:230447238-230449005,0.00015438595174431746,-8.551199919826887e-05,-0.00032905597450023384,0.00027426492472635216,9.699888409843373e-05,Trajectory-1,1006.0
chr2:232285499-232286950,-0.00022193276101178561,-0.0002643819308725127,-5.520003960814297e-05,5.46896973614975e-05,3.258942549034192e-05,Trajectory-1,506.0
chr2:232900934-232901267,0.0006646907790496629,-0.0002463554950793479,-0.0007271214124816696,3.637174186836537e-05,0.00017845697732772896,Trajectory-1,1273.0
chr2:233141939-233143028,0.0003136677429191565,0.00021776739684132895,-0.00023031685192979504,0.00014600943880297925,3.868276863953187e-05,Trajectory-1,1131.0
chr2:233565692-233567079,0.0008667727038042585,0.0008596688294338684,-0.00025732095270525833,3.430856406157591e-05,0.00015341241811083346,Trajectory-1,1368.0
chr2:234436389-234439159,0.0019596628389608743,0.0007964067202318172,-0.000546328657658175,-0.000671141575928665,-8.359181442838794e-05,Trajectory-1,1463.0
chr2:234550469-234550950,0.0020847837309636392,0.000975763858732664,-0.00017799290262834658,-0.0011094449480300987,2.4863478564922613e-05,Trajectory-1,1460.0
chr2:239297079-239299946,-0.00020046759842547109,7.61855682693454e-05,0.00015200658581797447,0.00015990056735305078,-0.00012565875697764835,Trajectory-1,595.0
chr2:239535367-239535733,-0.00047868803323450007,-0.00033014160570351604,0.00020604412117424675,-0.0002076195001167161,-2.391177681339394e-05,Trajectory-1,167.0
chr2:239622893-239623702,1.1722646178522703e-05,0.0006523930716266999,0.00035960636337391895,-3.537084297271896e-05,-1.229559559823061e-05,Trajectory-1,923.0
chr2:241063374-241064780,3.583987650883483e-05,0.000968585384270807,0.000590645434294824,-0.00022821017510031084,3.803938653654729e-05,Trajectory-1,982.0
chr2:241336125-241336769,0.012724422784470505,-0.007496516649353003,0.009913760695288282,0.00043049853102917395,-0.0012576968519520534,Trajectory-1,1500.0
chr20:266571-267572,-0.00032720806117280136,-0.00021494667960764735,9.050621258071012e-05,9.498265893020393e-05,-9.82548292629912e-05,Trajectory-1,344.0
chr20:855439-856901,0.001655240047242292,0.00016666984754280667,-0.0008145702828599252,-0.00030161843489058635,-0.00018200252907603584,Trajectory-1,1438.0
chr20:1212835-1213519,0.0001333452816393828,-0.0002650086830145406,-0.0003502029511723352,7.760014674505977e-06,0.00018372942858338942,Trajectory-1,954.0
chr20:1300563-1301479,0.0008730370770515919,-0.00010093266702883255,-0.0006663888870023465,-6.139980300325344e-05,1.528668268525791e-05,Trajectory-1,1338.0
chr20:2687693-2688842,0.00017743796663928981,0.00028109111857342286,-8.889776730192099e-05,0.0002490589988183211,-2.68509181158098e-05,Trajectory-1,1054.0
chr20:2729019-2730322,0.001181925136873012,0.0006499772888463127,-0.0003828427760164067,-0.00026975596675116756,-4.3265216706187385e-05,Trajectory-1,1404.0
chr20:2851094-2852542,0.00031283237683942493,3.25485007083049e-05,-0.0003619335350202333,0.00020767719498860607,9.517936939272873e-05,Trajectory-1,1127.0
chr20:3777121-3779610,-0.00033991392641575407,-0.00011102941360079135,0.00017178221602200903,0.00013486814534100769,-0.00016563724354722964,Trajectory-1,341.0
chr20:3815036-3816718,-0.00025775381724325354,0.0002540272416760053,0.00035801421268313605,-3.240808728389201e-05,-0.00011565155852331127,Trajectory-1,525.0
chr20:5503989-5504834,-0.00038856514433986174,-0.0003045184408842764,9.526638118682648e-05,3.9697697629398704e-05,-7.69403206343811e-05,Trajectory-1,265.0
chr20:18276722-18277161,0.00019504012414493213,0.000165449622324993,-0.00015752396390761913,0.00016804214699201375,9.066872506539333e-06,Trajectory-1,1056.0
chr20:18496186-18497642,2.0545519744127233e-05,0.00017153867809746186,-2.1233802032170422e-05,0.0003013508535207494,-6.880566767744978e-05,Trajectory-1,892.0
chr20:20317163-20317739,0.00040536589761957316,-0.00019151555686193171,-0.0005684470603339805,0.00016090079751674428,0.00020217147630781566,Trajectory-1,1165.0
chr20:21395432-21397675,-0.00035607943655696633,-0.0005352846009147164,-0.00010024337429769404,-5.780217088534689e-05,0.00012020037521587891,Trajectory-1,275.0
chr20:23441760-23442286,0.0005041846567104687,-0.0001291341052625421,-0.0006055159145089844,0.00013195523625951557,0.00018791410354427438,Trajectory-1,1219.0
chr20:24289759-24290423,0.0038218962483277923,-0.0007763249434583002,-0.00013637744791842747,-0.0013523987137230486,-0.0015521760451152086,Trajectory-1,1480.0
chr20:25853440-25854519,-0.00025807332886012803,-0.00013022500948236317,7.40369753333859e-05,8.404068669787412e-05,-5.581784217771268e-05,Trajectory-1,479.0
chr20:32386971-32387966,-0.0003052870677894874,7.551155009503046e-05,0.0002792952823848923,-1.6635077296518733e-05,-0.00011952889106086054,Trajectory-1,417.0
chr20:32406753-32408074,-0.00016513072973761914,0.00029745427289789195,0.0003016470172924577,-5.05047547048718e-05,-5.565986525497127e-05,Trajectory-1,662.0
chr20:32521447-32523761,-0.0003068818099261576,-0.00023302711359797542,4.552959799722457e-05,0.00011914274961146342,-5.8527624263876185e-05,Trajectory-1,377.0
chr20:32559620-32563067,1.8665238561028796e-05,-0.00027496571440416745,-0.00032591750638815797,0.00016236185538091416,0.00017098141194010535,Trajectory-1,829.0
chr20:32569104-32570771,-0.00010468525156418142,0.0008040831735382038,0.0005950984599070993,-0.00014099106488506762,-4.031990591446964e-05,Trajectory-1,803.0
chr20:32902416-32903084,0.0002561209761636616,-0.0002901820986492412,-0.0004770129401745683,5.610266452332324e-05,0.00016525035023480086,Trajectory-1,1057.0
chr20:33408664-33409778,0.00028041092790559604,0.00026951818254075546,-0.00015749229630621195,0.00010150131120915717,7.015816365892754e-05,Trajectory-1,1114.0
chr20:33778319-33779445,-0.0001311124788897293,0.00038665580025434013,0.0003276088295334293,-3.600299714435615e-06,-0.00010042605377745805,Trajectory-1,716.0
chr20:34215889-34216528,0.0001003181097312484,-0.000442768925274322,-0.00048761128572936545,8.503406794486604e-05,0.00025576230661191455,Trajectory-1,899.0
chr20:34311386-34313336,-0.00012577334593364748,5.972572949212662e-05,5.500738885073164e-05,0.000260529675583221,-0.00012421638843124235,Trajectory-1,687.0
chr20:34544237-34544930,-0.00035906414793800687,-0.00038838021915048294,2.9605068500367334e-05,-0.000123102818867952,4.796248439819519e-05,Trajectory-1,279.0
chr20:35269208-35269862,-9.349131735094444e-05,-1.9904887289078906e-06,3.922483101582803e-07,0.00012479457965255524,-2.912633704119674e-05,Trajectory-1,717.0
chr20:38307559-38308177,-0.00044789016009140156,-0.000656040048280271,-6.201105935535182e-05,-0.0001991078042451208,0.00014697326717240017,Trajectory-1,173.0
chr20:40778859-40779585,-0.00029618010308379595,-2.659024806287471e-05,0.00018289795597337637,0.00016950685725554223,-0.0001968367195556072,Trajectory-1,427.0
chr20:41664534-41664992,6.033425295211971e-05,-0.00020197218928789184,-0.00027734875550121797,0.00010271586068286938,0.00013496937503757175,Trajectory-1,883.0
chr20:43914312-43916732,-0.0003211017476167608,-7.611336692212067e-05,0.00017963428031217668,8.926544353236743e-05,-0.00013012029300903742,Trajectory-1,379.0
chr20:43958899-43960580,-0.0003025188498084455,-0.0002484379959470064,2.712728556120632e-05,0.0001237739678437557,-5.7943423190803714e-05,Trajectory-1,382.0
chr20:44055975-44056547,-0.000837743287693423,-0.0010592466034907771,0.000133621460154018,-0.0007990775118425691,0.0002850539004548721,Trajectory-1,4.0
chr20:44080462-44081377,-0.00044576053838066884,-0.00035678598838212965,0.0001384961265257496,-8.022720121517973e-05,-5.1893340216517935e-05,Trajectory-1,202.0
chr20:44617264-44618897,-7.148519801886674e-05,0.0007075922989737952,0.0004922735502826001,-6.901449117631377e-05,-8.645906762805547e-05,Trajectory-1,835.0
chr20:49978744-49979791,-0.00023584521387953357,-0.00046125265138000565,-0.00018359034656430817,4.373100953837142e-05,0.0001494779870996581,Trajectory-1,453.0
chr20:50569628-50570934,0.00018516660513136937,9.821943642679335e-05,-0.0002349421012331415,0.0002515639988747486,6.516262849188497e-05,Trajectory-1,1047.0
chr20:50579902-50580443,-0.0004418855700815493,-5.5378895118929435e-05,0.0003494873193915524,-6.995986192153341e-05,-0.00019110734227070395,Trajectory-1,234.0
chr20:50590055-50590812,-0.00019945034722257626,0.00034375820292602396,0.00035669131640470107,1.6157824969625717e-06,-0.00013397067818522165,Trajectory-1,622.0
chr20:51413887-51415601,0.006545856510591708,-0.0017020907090011129,0.002798204798034781,-0.0018748239946242884,-0.0012848961909519307,Trajectory-1,1491.0
chr20:51500063-51501621,0.005359254364216265,-0.000703564618507578,0.002984549386189122,-0.001867798431647793,-7.3537108078905394e-06,Trajectory-1,1485.0
chr20:53791269-53791460,-0.0001428369243364332,-0.00017331627520855152,-2.628414898588827e-05,-4.1456817584454555e-05,3.907428556000297e-05,Trajectory-1,634.0
chr20:53899273-53900172,-0.00017767200445621527,-0.0004915495515275947,-0.0002447268528073244,-2.455419024612975e-05,0.00020733842481470164,Trajectory-1,538.0
chr20:53930291-53931106,-0.00038271649339613836,-0.0004997463429298136,-5.834094739865505e-06,-0.00020640040489007636,0.00010170503740914958,Trajectory-1,250.0
chr20:54096755-54097100,-0.0003407972366868635,-0.00025925420823394094,0.00012918872214311071,-0.0001914125280796484,-2.0018778003999858e-05,Trajectory-1,310.0
chr20:56414639-56415762,-1.3104585818267827e-05,0.0004963533593356224,0.00028698156971891013,3.093037296956186e-05,-7.306547634604333e-05,Trajectory-1,881.0
chr20:57495123-57495814,-0.0005132909547717683,-0.0005505866435117851,7.1017732981384e-05,-0.0001877181026948697,6.152936177285499e-05,Trajectory-1,132.0
chr20:57596691-57597660,-7.793829292481739e-05,-6.893913370271104e-05,-9.500547508600656e-05,0.00024303287832465556,-3.6831699612692174e-05,Trajectory-1,732.0
chr20:58179305-58180162,0.00010342336473553496,0.00037434189323002894,5.537529962726853e-05,0.0001660573317561172,-4.4572133656198054e-05,Trajectory-1,1004.0
chr20:58209532-58210456,0.0003447878309359143,-3.8857791901567505e-05,-0.00046898028842749714,0.00026612527884823,0.00011185005966237393,Trajectory-1,1135.0
chr20:58227848-58229197,0.0003076983112946842,-0.00023183181027287302,-0.0005150712307186268,0.00011027481812342131,0.00020586765398935522,Trajectory-1,1102.0
chr20:59948229-59949549,-0.0004093777607541986,-0.00016388888443402957,0.0002368328248924045,-5.123873345123422e-05,-0.00014524994335375036,Trajectory-1,258.0
chr20:62382455-62383323,-0.00013511581856273208,-0.00021997516420423698,-0.00013145510521004643,0.00015496658683902,5.074376766024562e-05,Trajectory-1,643.0
chr20:63580511-63581558,-0.00020422801637101225,-0.00022691166119217542,-7.68389135995073e-05,0.00018900507333596378,-5.705133356480966e-08,Trajectory-1,546.0
chr20:64285609-64287051,-0.00019644925194632713,0.0005667981965551652,0.0005251346105731151,-7.495696464462571e-05,-0.00013441289831429907,Trajectory-1,657.0
chr21:14027010-14027895,0.0002957695013468828,0.0006691607451035089,6.22274552209293e-05,0.00025957430958384136,-4.771944771764901e-05,Trajectory-1,1156.0
chr21:14737885-14738374,6.789662047970745e-05,0.0002794184909908878,3.758643390702354e-05,0.0001372538149045579,-2.0669025071022676e-05,Trajectory-1,953.0
chr21:26070689-26071617,0.0002121358873097374,0.0004568083822454616,1.9405063523045325e-05,0.00012623947934989357,1.8686394032374505e-05,Trajectory-1,1091.0
chr21:28744998-28746110,-0.00027709135499385607,2.36750697708895e-05,0.0002003349003418493,0.00011997917780560792,-0.0001610323018683102,Trajectory-1,471.0
chr21:31158751-31160030,-0.0003028696295021774,-0.00044986547787768916,-9.96684614408471e-05,-6.622504658439517e-06,0.00010091820475465877,Trajectory-1,345.0
chr21:31446210-31447131,-0.0005177694304249505,-0.00045069547191758377,0.00015351891716640657,-0.00017061750960547023,-2.9816070606350753e-05,Trajectory-1,137.0
chr21:31654266-31655909,0.00010261292805400493,0.00030391637858133744,1.7911370023467739e-06,0.0001625668909440168,3.891588055102776e-06,Trajectory-1,994.0
chr21:33292976-33294366,0.00013685784118296863,-0.00014957563772152743,-0.00032225016545314787,0.0001255630858329767,0.00014291655652039445,Trajectory-1,976.0
chr21:33330825-33332541,-0.0005061395267233809,-0.00039289002982493903,0.0001974726874762711,-0.00026013744705904237,6.57635742459205e-06,Trajectory-1,148.0
chr21:34983034-34984954,-0.0005378333657578619,-0.00044705673448506764,0.00019316789439446713,-0.00023848861889687578,-3.222562838064079e-05,Trajectory-1,126.0
chr21:35503470-35504204,-0.00023304593554453513,-0.00023616392124592732,-5.6746748777747e-07,-6.117802845290678e-05,7.199964234512867e-05,Trajectory-1,489.0
chr21:36141132-36142225,-3.9209553074105804e-05,0.0002691529041599465,0.00010759441466828669,0.0002922233785717479,-0.00015063707577218853,Trajectory-1,831.0
chr21:42140275-42141309,-0.00016072030586587862,-0.0003387932473784528,-0.00017615229835723554,0.00011902228388438793,8.606407362437464e-05,Trajectory-1,590.0
chr21:42414283-42416101,-0.0002726641998587959,0.00011950299910221603,0.00026123177555119825,3.984906351044217e-05,-0.00011893216835730464,Trajectory-1,486.0
chr21:42683417-42685367,-0.0004260829193954211,-0.00047703789628086645,2.3805362256374827e-05,-0.00010492615481206561,4.858384748923794e-05,Trajectory-1,207.0
chr21:42830788-42833873,4.622064047589078e-05,0.0003720681297800185,9.499782673808646e-05,0.00027003276297682795,-0.00012090810017866896,Trajectory-1,939.0
chr21:42923577-42924628,-6.807618921329975e-05,0.0003798063198494983,0.00020422544317658825,0.0002509587446233387,-0.00015063147177720172,Trajectory-1,810.0
chr21:42940179-42940454,-0.0008294715038325877,-0.0011448546698868314,7.823339183652715e-05,-0.0008955200414892285,0.000373665335081493,Trajectory-1,5.0
chr21:43702370-43703605,-0.0002217397658176521,0.0002311951078990204,0.00027899276731909584,0.00019342545613553472,-0.0002239385614415014,Trajectory-1,584.0
chr21:44057829-44058825,-1.8404153759827772e-05,0.00020185847351779205,5.940246870895709e-05,0.00011450532475507117,-9.111299890573306e-06,Trajectory-1,845.0
chr21:44510074-44511268,0.00021260683641435857,0.0007636063739669254,0.00024886197234119396,-1.3353925054824885e-05,4.5784173063483365e-05,Trajectory-1,1109.0
chr21:44564827-44565574,0.0016823611054000158,0.0019548931846694114,0.00019016842357773452,-0.0014163427619162952,0.0010091259579648093,Trajectory-1,1450.0
chr21:45103944-45104999,-0.0002210331459613747,-0.00018513080977693985,4.7543970307795986e-05,-0.00010869179171548971,3.4934243787685366e-05,Trajectory-1,508.0
chr21:45300911-45303113,-0.00022209846594456668,-0.0004936032266715624,-0.00017780332630766045,-0.0001339401768469425,0.00018729852760313384,Trajectory-1,481.0
chr21:45596458-45597344,-0.0005076073325295767,-0.00026923953092176017,0.00026898500540552164,-0.00011363044616785115,-0.00014886642991069926,Trajectory-1,154.0
chr21:46153191-46153847,-0.000280621466889172,-0.00023127959912927633,3.8361149237666964e-05,-3.9564245926774594e-05,3.0845479514962914e-05,Trajectory-1,401.0
chr22:16824708-16825742,-0.0004700058317971781,-0.00026791902793318255,0.00022690394059107349,-2.4853662360565397e-05,-0.00017414984305027652,Trajectory-1,186.0
chr22:17842065-17843012,0.0006032835599972819,0.0014656090109324965,0.00039551873144854326,-0.0003811415157245708,0.0004246328036899433,Trajectory-1,1308.0
chr22:20435339-20440956,-0.00011625919714150147,-0.0001379833389795395,-0.0001050884192468072,0.0002425949524894715,-1.7862141768703684e-06,Trajectory-1,677.0
chr22:20583425-20585222,-0.00012572615462055006,-0.0002109073521246764,-0.00013999836314945575,0.00012178817347960268,9.799661725911616e-05,Trajectory-1,656.0
chr22:21632152-21633237,0.00010249015011266163,0.0011740889097733717,0.0006546809916432076,-0.00014382672034528272,7.671195740424146e-06,Trajectory-1,1058.0
chr22:21646257-21647332,-0.0003293957111215072,-0.0002108339345429602,7.931820882774134e-05,0.00012703107303693007,-9.046524197793332e-05,Trajectory-1,343.0
chr22:21688993-21690891,0.0008077972400360832,-0.00030249174598371875,-0.0006995845159978557,-0.0001004308106971853,2.560723256312454e-05,Trajectory-1,1310.0
chr22:22770133-22770635,-4.5358493474446874e-05,-0.00010072841260285451,-0.00014801768306555005,0.000215594277142606,2.0815744169274634e-05,Trajectory-1,775.0
